Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio
TSK007641,PRJ0239,EMP0027,Tara Pillai,Bug Fix task #7642,2025-04-30,2025-05-08,2025-05-11,59.1,37.4,Completed,High,Development,2,4.1,True,True,21.700000000000003,0.63
TSK007642,PRJ0239,EMP0403,Anika Singh,Development task #7643,2025-05-16,2025-05-26,2025-05-26,28.9,26.7,Completed,Low,Research,0,0.0,True,False,2.1999999999999993,0.92
TSK007643,PRJ0239,EMP0560,Myra Iyer,Testing task #7644,2025-04-15,2025-04-23,2025-04-22,33.8,39.9,Completed,Medium,Research,0,0.0,True,False,-6.100000000000001,1.18
TSK007644,PRJ0239,EMP0264,Kiaan Das,Testing task #7645,2025-04-01,2025-04-19,2025-04-19,26.2,21.8,Completed,Medium,Bug Fix,0,0.0,True,False,4.399999999999999,0.83
TSK007645,PRJ0239,EMP0108,Rudra Verma,Testing task #7646,2025-04-20,2025-04-30,2025-05-12,20.0,17.5,Completed,Medium,Documentation,0,0.0,True,True,2.5,0.88
TSK007646,PRJ0239,EMP0101,Kiaan Das,Development task #7647,2025-04-04,2025-04-06,2025-04-05,58.0,52.9,Completed,Low,Development,0,0.0,True,False,5.100000000000001,0.91
TSK007647,PRJ0239,EMP0160,Aadhya Kumar,Testing task #7648,2025-05-11,2025-05-22,2025-05-21,49.0,47.7,Completed,High,Documentation,0,0.0,True,False,1.2999999999999972,0.97
TSK007648,PRJ0239,EMP0019,Advait Kumar,Documentation task #7649,2025-03-19,2025-04-03,2025-04-05,63.1,51.6,Completed,Low,Code Review,1,2.6,True,True,11.5,0.82
TSK007649,PRJ0239,EMP0044,Ananya Das,Documentation task #7650,2025-06-03,2025-06-19,2025-06-18,5.9,7.1,Completed,Low,Documentation,0,0.0,True,False,-1.1999999999999993,1.2
TSK007650,PRJ0239,EMP0175,Saanvi Malhotra,Development task #7651,2025-05-30,2025-06-09,2025-06-09,78.0,51.4,Completed,High,Design,0,0.0,True,False,26.6,0.66
TSK007651,PRJ0239,EMP0132,Ira Iyer,Documentation task #7652,2025-06-07,2025-06-12,2025-06-11,20.7,23.3,Completed,High,Code Review,0,0.0,True,False,-2.6000000000000014,1.13
TSK007652,PRJ0239,EMP0188,Reyansh Kapoor,Testing task #7653,2025-05-10,2025-05-23,2025-05-24,13.5,10.2,Completed,High,Documentation,0,0.0,True,True,3.3000000000000007,0.76
TSK007653,PRJ0239,EMP0126,Kavya Nair,Code Review task #7654,2025-02-23,2025-03-04,2025-03-02,71.6,54.4,Completed,High,Testing,3,4.9,True,False,17.199999999999996,0.76
TSK007654,PRJ0239,EMP0548,Aarav Reddy,Deployment task #7655,2025-05-10,2025-05-13,2025-05-13,17.2,19.3,Completed,Medium,Code Review,0,0.0,True,False,-2.1000000000000014,1.12
TSK007655,PRJ0239,EMP0037,Kiaan Singh,Bug Fix task #7656,2025-04-01,2025-04-14,2025-04-12,46.1,46.7,Completed,Medium,Bug Fix,1,1.3,True,False,-0.6000000000000014,1.01
TSK007656,PRJ0239,EMP0374,Rudra Reddy,Testing task #7657,2025-02-21,2025-03-01,2025-03-02,39.8,30.6,Completed,High,Bug Fix,0,0.0,True,True,9.199999999999996,0.77
TSK007657,PRJ0239,EMP0156,Arnav Nair,Documentation task #7658,2025-04-30,2025-05-10,2025-05-13,33.9,32.8,Completed,High,Testing,0,0.0,True,True,1.1000000000000014,0.97
TSK007658,PRJ0239,EMP0307,Myra Pillai,Documentation task #7659,2025-04-29,2025-05-01,2025-05-04,35.0,47.0,Completed,Low,Design,1,1.5,True,True,-12.0,1.34
TSK007659,PRJ0239,EMP0419,Rudra Reddy,Research task #7660,2025-02-28,2025-03-09,,7.6,37.2,In Progress,Low,Deployment,1,0.5,False,False,-29.6,4.89
TSK007660,PRJ0239,EMP0542,Arnav Reddy,Code Review task #7661,2025-02-22,2025-03-13,2025-03-15,7.0,5.3,Completed,Medium,Testing,0,0.0,True,True,1.7000000000000002,0.76
TSK007661,PRJ0240,EMP0093,Shaurya Iyer,Code Review task #7662,2023-05-25,2023-06-10,2023-06-10,5.8,6.3,Completed,Medium,Bug Fix,0,0.0,True,False,-0.5,1.09
TSK007662,PRJ0240,EMP0448,Ananya Sharma,Code Review task #7663,2023-03-07,2023-03-11,2023-03-16,47.8,38.7,Completed,Low,Code Review,1,1.0,True,True,9.099999999999994,0.81
TSK007663,PRJ0240,EMP0096,Navya Rao,Deployment task #7664,2023-05-26,2023-06-07,2023-06-05,30.8,28.3,Completed,High,Testing,2,1.4,True,False,2.5,0.92
TSK007664,PRJ0240,EMP0159,Meera Iyer,Code Review task #7665,2023-05-25,2023-06-12,2023-06-24,11.7,7.6,Completed,Medium,Bug Fix,0,0.0,True,True,4.1,0.65
TSK007665,PRJ0240,EMP0325,Arnav Kumar,Development task #7666,2023-03-01,2023-03-19,2023-03-18,22.8,21.0,Completed,Medium,Documentation,2,2.4,True,False,1.8000000000000007,0.92
TSK007666,PRJ0240,EMP0131,Kiaan Gupta,Deployment task #7667,2023-04-25,2023-05-01,2023-04-29,0.0,45.1,Completed,Low,Code Review,0,0.0,True,False,-45.1,
TSK007667,PRJ0240,EMP0106,Aryan Gupta,Deployment task #7668,2023-04-30,2023-05-16,2023-05-17,26.6,19.9,Completed,High,Development,3,5.4,True,True,6.700000000000003,0.75
TSK007668,PRJ0240,EMP0118,Reyansh Nair,Bug Fix task #7669,2023-03-08,2023-03-26,2023-03-28,72.8,59.7,Completed,Low,Code Review,0,0.0,True,True,13.099999999999994,0.82
TSK007669,PRJ0240,EMP0507,Kiaan Bose,Code Review task #7670,2023-01-29,2023-02-12,2023-02-12,76.4,53.3,Completed,Low,Documentation,2,3.6,True,False,23.10000000000001,0.7
TSK007670,PRJ0240,EMP0429,Kabir Bose,Documentation task #7671,2023-03-21,2023-04-07,2023-04-08,76.2,59.4,Completed,Low,Testing,0,0.0,True,True,16.800000000000004,0.78
TSK007671,PRJ0240,EMP0313,Aadhya Verma,Development task #7672,2023-07-09,2023-07-14,,6.9,7.9,To Do,High,Deployment,0,0.0,False,False,-1.0,1.14
TSK007672,PRJ0240,EMP0422,Rudra Reddy,Bug Fix task #7673,2023-05-27,2023-06-15,,30.4,37.8,To Do,Low,Code Review,1,2.2,False,False,-7.399999999999999,1.24
TSK007673,PRJ0240,EMP0054,Reyansh Bose,Bug Fix task #7674,2023-04-05,2023-04-10,2023-04-11,15.5,14.4,Completed,Medium,Documentation,1,1.2,True,True,1.0999999999999996,0.93
TSK007674,PRJ0240,EMP0222,Arnav Verma,Code Review task #7675,2023-02-19,2023-02-27,2023-03-02,19.0,16.9,Completed,Medium,Documentation,2,3.5,True,True,2.1000000000000014,0.89
TSK007675,PRJ0240,EMP0381,Shaurya Iyer,Testing task #7676,2023-06-13,2023-06-24,2023-06-25,64.2,54.7,Completed,Medium,Deployment,1,2.6,True,True,9.5,0.85
TSK007676,PRJ0240,EMP0110,Veer Verma,Research task #7677,2023-05-12,2023-05-31,2023-06-01,25.9,20.3,Completed,High,Development,0,0.0,True,True,5.599999999999998,0.78
TSK007677,PRJ0240,EMP0291,Advait Das,Code Review task #7678,2023-05-16,2023-05-27,2023-05-30,67.5,43.2,Completed,High,Testing,0,0.0,True,True,24.299999999999997,0.64
TSK007678,PRJ0240,EMP0205,Vivaan Malhotra,Bug Fix task #7679,2023-03-30,2023-04-19,2023-04-27,35.0,31.3,Completed,Low,Testing,0,0.0,True,True,3.6999999999999993,0.89
TSK007679,PRJ0240,EMP0397,Rudra Bose,Documentation task #7680,2023-03-27,2023-04-12,2023-04-15,8.4,7.8,Completed,Medium,Deployment,2,2.4,True,True,0.6000000000000005,0.93
TSK007680,PRJ0240,EMP0111,Ira Kumar,Code Review task #7681,2023-03-24,2023-04-14,2023-04-17,18.2,25.4,Completed,High,Deployment,2,5.2,True,True,-7.199999999999999,1.4
TSK007681,PRJ0240,EMP0144,Rudra Bose,Research task #7682,2023-06-19,2023-07-04,2023-07-04,38.2,45.1,Completed,Low,Testing,0,0.0,True,False,-6.899999999999999,1.18
TSK007682,PRJ0240,EMP0317,Riya Sharma,Research task #7683,2023-07-01,2023-07-21,2023-07-22,10.1,13.6,Completed,Medium,Design,0,0.0,True,True,-3.5,1.35
TSK007683,PRJ0240,EMP0520,Riya Gupta,Code Review task #7684,2023-07-03,2023-07-17,2023-07-17,61.3,50.6,Completed,Low,Development,1,1.1,True,False,10.699999999999996,0.83
TSK007684,PRJ0240,EMP0264,Kiaan Das,Research task #7685,2023-04-05,2023-04-21,2023-04-26,55.9,44.8,Completed,High,Testing,0,0.0,True,True,11.100000000000001,0.8
TSK007685,PRJ0240,EMP0324,Riya Sharma,Development task #7686,2023-05-18,2023-06-02,2023-06-03,33.1,25.6,Completed,Low,Design,1,2.3,True,True,7.5,0.77
TSK007686,PRJ0240,EMP0307,Myra Pillai,Deployment task #7687,2023-03-17,2023-04-05,2023-04-05,12.2,7.9,Completed,High,Documentation,2,3.5,True,False,4.299999999999999,0.65
TSK007687,PRJ0240,EMP0219,Kavya Gupta,Testing task #7688,2023-04-15,2023-04-27,,11.2,16.3,To Do,High,Bug Fix,0,0.0,False,False,-5.100000000000001,1.46
TSK007688,PRJ0240,EMP0189,Yuvan Bose,Research task #7689,2023-03-26,2023-04-15,2023-04-15,27.6,25.5,Completed,Low,Code Review,0,0.0,True,False,2.1000000000000014,0.92
TSK007689,PRJ0240,EMP0446,Ananya Gupta,Design task #7690,2023-06-06,2023-06-19,2023-06-19,65.2,46.1,Completed,Medium,Development,0,0.0,True,False,19.1,0.71
TSK007690,PRJ0240,EMP0559,Myra Malhotra,Documentation task #7691,2023-03-23,2023-04-06,2023-04-06,38.6,52.3,Completed,Medium,Deployment,1,0.9,True,False,-13.699999999999996,1.35
TSK007691,PRJ0240,EMP0552,Vihaan Pillai,Design task #7692,2023-05-22,2023-06-07,2023-06-08,46.0,36.6,Completed,Medium,Bug Fix,0,0.0,True,True,9.399999999999999,0.8
TSK007692,PRJ0240,EMP0597,Aryan Verma,Code Review task #7693,2023-03-15,2023-04-01,2023-04-03,58.3,49.2,Completed,High,Development,0,0.0,True,True,9.099999999999994,0.84
TSK007693,PRJ0240,EMP0372,Diya Krishnan,Code Review task #7694,2023-04-16,2023-04-23,2023-04-25,18.5,15.8,Completed,Low,Documentation,1,2.2,True,True,2.6999999999999993,0.85
TSK007694,PRJ0240,EMP0408,Kabir Gupta,Testing task #7695,2023-02-06,2023-02-14,2023-02-17,34.0,30.5,Completed,Low,Development,0,0.0,True,True,3.5,0.9
TSK007695,PRJ0240,EMP0393,Yuvan Menon,Documentation task #7696,2023-04-05,2023-04-08,2023-04-13,32.3,37.4,Completed,High,Documentation,2,4.1,True,True,-5.100000000000001,1.16
TSK007696,PRJ0240,EMP0054,Reyansh Bose,Documentation task #7697,2023-04-08,2023-04-25,2023-04-28,9.1,6.7,Completed,Medium,Deployment,2,3.1,True,True,2.3999999999999995,0.74
TSK007697,PRJ0240,EMP0168,Aarav Das,Research task #7698,2023-06-13,2023-07-04,2023-07-05,57.2,39.0,Completed,Medium,Code Review,0,0.0,True,True,18.200000000000003,0.68
TSK007698,PRJ0240,EMP0379,Shaurya Kapoor,Code Review task #7699,2023-06-13,2023-06-29,,3.6,13.0,In Progress,Low,Documentation,0,0.0,False,False,-9.4,3.61
TSK007699,PRJ0240,EMP0287,Tara Nair,Research task #7700,2023-04-20,2023-04-29,2023-04-27,16.2,15.7,Completed,High,Research,0,0.0,True,False,0.5,0.97
TSK007700,PRJ0240,EMP0116,Myra Bose,Documentation task #7701,2023-03-28,2023-03-30,2023-04-02,57.4,38.5,Completed,Low,Bug Fix,0,0.0,True,True,18.9,0.67
TSK007701,PRJ0240,EMP0403,Anika Singh,Development task #7702,2023-04-26,2023-05-14,,8.8,55.7,To Do,High,Bug Fix,0,0.0,False,False,-46.900000000000006,6.33
TSK007702,PRJ0240,EMP0443,Advait Menon,Deployment task #7703,2023-05-22,2023-05-29,,12.7,53.8,Blocked,Medium,Code Review,0,0.0,False,False,-41.099999999999994,4.24
TSK007703,PRJ0240,EMP0216,Aarav Rao,Deployment task #7704,2023-04-12,2023-05-01,2023-04-30,35.3,29.6,Completed,High,Research,1,2.1,True,False,5.699999999999996,0.84
TSK007704,PRJ0241,EMP0426,Riya Bose,Testing task #7705,2025-05-04,2025-05-10,2025-05-10,65.8,50.1,Completed,Medium,Bug Fix,0,0.0,True,False,15.699999999999996,0.76
TSK007705,PRJ0241,EMP0329,Tara Reddy,Bug Fix task #7706,2025-04-27,2025-05-02,2025-05-03,17.1,16.8,Completed,High,Research,2,2.8,True,True,0.3000000000000007,0.98
TSK007706,PRJ0241,EMP0252,Sara Krishnan,Documentation task #7707,2025-06-23,2025-06-29,2025-06-30,53.0,53.0,Completed,Low,Testing,0,0.0,True,True,0.0,1.0
TSK007707,PRJ0241,EMP0137,Riya Bose,Development task #7708,2025-07-16,2025-07-25,2025-07-27,56.6,40.2,Completed,High,Development,2,2.2,True,True,16.4,0.71
TSK007708,PRJ0241,EMP0345,Dhruv Iyer,Code Review task #7709,2025-03-03,2025-03-18,2025-03-18,23.1,27.8,Completed,Medium,Deployment,1,1.2,True,False,-4.699999999999999,1.2
TSK007709,PRJ0241,EMP0467,Kiaan Malhotra,Code Review task #7710,2025-04-25,2025-05-16,2025-05-18,63.4,54.4,Completed,Medium,Design,0,0.0,True,True,9.0,0.86
TSK007710,PRJ0241,EMP0276,Kiaan Krishnan,Code Review task #7711,2025-04-07,2025-04-12,2025-04-13,38.1,43.3,Completed,Medium,Design,2,2.2,True,True,-5.199999999999996,1.14
TSK007711,PRJ0241,EMP0361,Aryan Pillai,Code Review task #7712,2025-07-06,2025-07-18,2025-07-21,38.8,49.0,Completed,High,Documentation,0,0.0,True,True,-10.200000000000003,1.26
TSK007712,PRJ0241,EMP0009,Myra Sharma,Bug Fix task #7713,2025-05-07,2025-05-19,2025-05-19,66.1,41.9,Completed,Medium,Code Review,0,0.0,True,False,24.199999999999996,0.63
TSK007713,PRJ0241,EMP0539,Vivaan Kumar,Documentation task #7714,2025-02-14,2025-02-19,2025-02-21,55.3,56.1,Completed,High,Deployment,0,0.0,True,True,-0.8000000000000043,1.01
TSK007714,PRJ0241,EMP0067,Meera Iyer,Development task #7715,2025-05-12,2025-05-22,2025-05-24,28.5,39.9,Completed,High,Documentation,0,0.0,True,True,-11.399999999999999,1.4
TSK007715,PRJ0241,EMP0096,Navya Rao,Design task #7716,2025-03-29,2025-04-11,2025-04-10,12.9,18.4,Completed,High,Deployment,0,0.0,True,False,-5.499999999999998,1.43
TSK007716,PRJ0241,EMP0344,Saanvi Gupta,Deployment task #7717,2025-03-19,2025-04-04,,2.2,7.8,To Do,Medium,Deployment,1,1.9,False,False,-5.6,3.55
TSK007717,PRJ0241,EMP0584,Aditya Das,Research task #7718,2025-05-27,2025-06-01,2025-06-13,39.1,32.3,Completed,Medium,Bug Fix,0,0.0,True,True,6.800000000000004,0.83
TSK007718,PRJ0241,EMP0016,Rudra Krishnan,Design task #7719,2025-07-01,2025-07-13,2025-07-13,60.6,45.3,Completed,Low,Design,0,0.0,True,False,15.300000000000004,0.75
TSK007719,PRJ0241,EMP0546,Ira Das,Bug Fix task #7720,2025-03-31,2025-04-18,2025-04-17,33.3,23.2,Completed,Medium,Documentation,0,0.0,True,False,10.099999999999998,0.7
TSK007720,PRJ0241,EMP0104,Vihaan Sharma,Bug Fix task #7721,2025-05-15,2025-06-03,2025-06-05,31.9,39.3,Completed,High,Deployment,2,2.4,True,True,-7.399999999999999,1.23
TSK007721,PRJ0241,EMP0083,Ishaan Singh,Development task #7722,2025-07-13,2025-08-03,2025-08-04,56.7,53.6,Completed,Low,Deployment,1,1.4,True,True,3.1000000000000014,0.95
TSK007722,PRJ0241,EMP0034,Aditya Gupta,Bug Fix task #7723,2025-06-19,2025-07-03,2025-07-05,11.9,16.4,Completed,Medium,Testing,1,2.7,True,True,-4.499999999999998,1.38
TSK007723,PRJ0241,EMP0126,Kavya Nair,Development task #7724,2025-04-11,2025-04-29,2025-05-02,34.8,24.5,Completed,Low,Bug Fix,2,5.8,True,True,10.299999999999997,0.7
TSK007724,PRJ0241,EMP0573,Ananya Rao,Research task #7725,2025-03-20,2025-03-26,2025-03-26,7.4,8.8,Completed,Medium,Design,0,0.0,True,False,-1.4000000000000004,1.19
TSK007725,PRJ0241,EMP0299,Advait Bose,Deployment task #7726,2025-06-26,2025-07-06,2025-07-06,34.9,26.6,Completed,High,Deployment,0,0.0,True,False,8.299999999999997,0.76
TSK007726,PRJ0241,EMP0101,Kiaan Das,Design task #7727,2025-06-07,2025-06-16,2025-06-16,25.7,31.0,Completed,Low,Bug Fix,0,0.0,True,False,-5.300000000000001,1.21
TSK007727,PRJ0241,EMP0226,Saanvi Malhotra,Code Review task #7728,2025-04-19,2025-04-27,2025-04-27,32.2,33.0,Completed,Low,Deployment,0,0.0,True,False,-0.7999999999999972,1.02
TSK007728,PRJ0242,EMP0167,Tara Iyer,Code Review task #7729,2024-07-28,2024-08-12,2024-08-15,15.4,15.7,Completed,Medium,Deployment,0,0.0,True,True,-0.29999999999999893,1.02
TSK007729,PRJ0242,EMP0009,Myra Sharma,Bug Fix task #7730,2025-01-31,2025-02-19,2025-02-21,10.9,7.7,Completed,Low,Code Review,1,1.4,True,True,3.2,0.71
TSK007730,PRJ0242,EMP0516,Dhruv Reddy,Documentation task #7731,2024-10-25,2024-11-03,2024-11-08,71.5,47.6,Completed,High,Documentation,0,0.0,True,True,23.9,0.67
TSK007731,PRJ0242,EMP0043,Navya Gupta,Testing task #7732,2024-10-13,2024-11-01,2024-11-04,27.0,20.0,Completed,Low,Documentation,0,0.0,True,True,7.0,0.74
TSK007732,PRJ0242,EMP0523,Tara Reddy,Research task #7733,2024-12-24,2025-01-13,2025-01-21,0.0,29.5,Completed,High,Development,3,4.6,True,True,-29.5,
TSK007733,PRJ0242,EMP0298,Shaurya Kapoor,Bug Fix task #7734,2025-03-27,2025-03-30,2025-03-29,31.0,36.6,Completed,Low,Testing,0,0.0,True,False,-5.600000000000001,1.18
TSK007734,PRJ0242,EMP0183,Veer Nair,Documentation task #7735,2024-11-24,2024-11-29,2024-11-29,79.4,57.3,Completed,High,Bug Fix,0,0.0,True,False,22.10000000000001,0.72
TSK007735,PRJ0242,EMP0486,Vihaan Kumar,Development task #7736,2024-08-07,2024-08-16,2024-08-18,84.2,55.9,Completed,High,Deployment,0,0.0,True,True,28.300000000000004,0.66
TSK007736,PRJ0242,EMP0264,Kiaan Das,Design task #7737,2024-08-24,2024-08-29,2024-09-01,27.2,19.5,Completed,Low,Design,1,1.0,True,True,7.699999999999999,0.72
TSK007737,PRJ0242,EMP0366,Kavya Verma,Code Review task #7738,2025-02-25,2025-02-28,2025-03-08,50.8,33.8,Completed,Medium,Deployment,0,0.0,True,True,17.0,0.67
TSK007738,PRJ0242,EMP0154,Aditya Iyer,Development task #7739,2024-07-05,2024-07-23,2024-07-23,67.7,58.1,Completed,High,Deployment,2,5.4,True,False,9.600000000000001,0.86
TSK007739,PRJ0242,EMP0012,Myra Das,Documentation task #7740,2024-07-01,2024-07-22,,9.5,54.5,Blocked,Medium,Code Review,1,1.4,False,False,-45.0,5.74
TSK007740,PRJ0242,EMP0128,Reyansh Das,Research task #7741,2024-06-18,2024-06-27,2024-06-30,24.5,29.4,Completed,Medium,Bug Fix,1,1.8,True,True,-4.899999999999999,1.2
TSK007741,PRJ0242,EMP0321,Navya Gupta,Code Review task #7742,2024-10-27,2024-11-14,2024-11-17,35.0,39.8,Completed,High,Bug Fix,0,0.0,True,True,-4.799999999999997,1.14
TSK007742,PRJ0242,EMP0526,Vihaan Kapoor,Design task #7743,2024-06-27,2024-07-08,2024-07-08,9.4,13.1,Completed,High,Bug Fix,4,11.7,True,False,-3.6999999999999993,1.39
TSK007743,PRJ0242,EMP0043,Navya Gupta,Development task #7744,2024-08-01,2024-08-20,2024-09-01,46.6,32.2,Completed,High,Research,1,2.8,True,True,14.399999999999999,0.69
TSK007744,PRJ0242,EMP0014,Kavya Sharma,Code Review task #7745,2025-01-28,2025-02-03,2025-02-02,56.7,39.2,Completed,Medium,Testing,0,0.0,True,False,17.5,0.69
TSK007745,PRJ0242,EMP0075,Diya Malhotra,Code Review task #7746,2024-08-06,2024-08-16,2024-08-28,28.2,26.3,Completed,High,Research,0,0.0,True,True,1.8999999999999986,0.93
TSK007746,PRJ0242,EMP0043,Navya Gupta,Development task #7747,2025-04-09,2025-04-20,2025-04-22,27.0,27.3,Completed,Medium,Documentation,1,0.6,True,True,-0.3000000000000007,1.01
TSK007747,PRJ0242,EMP0377,Meera Bose,Testing task #7748,2024-06-30,2024-07-12,2024-07-15,48.1,53.6,Completed,Medium,Research,2,1.7,True,True,-5.5,1.11
TSK007748,PRJ0242,EMP0538,Myra Krishnan,Design task #7749,2024-09-30,2024-10-02,2024-10-03,61.4,50.2,Completed,High,Development,0,0.0,True,True,11.199999999999996,0.82
TSK007749,PRJ0242,EMP0182,Kabir Nair,Testing task #7750,2025-02-25,2025-03-02,2025-03-03,5.6,6.1,Completed,Low,Testing,0,0.0,True,True,-0.5,1.09
TSK007750,PRJ0242,EMP0306,Ishaan Reddy,Bug Fix task #7751,2025-02-23,2025-03-11,2025-03-11,50.2,35.0,Completed,High,Research,0,0.0,True,False,15.200000000000003,0.7
TSK007751,PRJ0242,EMP0073,Sara Kapoor,Testing task #7752,2025-04-22,2025-05-13,2025-05-12,53.5,53.2,Completed,High,Development,0,0.0,True,False,0.29999999999999716,0.99
TSK007752,PRJ0242,EMP0422,Rudra Reddy,Deployment task #7753,2025-04-14,2025-05-03,2025-05-01,9.9,6.9,Completed,High,Bug Fix,2,3.5,True,False,3.0,0.7
TSK007753,PRJ0242,EMP0387,Ananya Bose,Documentation task #7754,2024-08-24,2024-09-05,,6.8,14.9,Blocked,High,Documentation,0,0.0,False,False,-8.100000000000001,2.19
TSK007754,PRJ0242,EMP0452,Myra Malhotra,Documentation task #7755,2025-02-16,2025-03-08,2025-03-09,35.8,37.3,Completed,Medium,Bug Fix,0,0.0,True,True,-1.5,1.04
TSK007755,PRJ0242,EMP0006,Aryan Krishnan,Development task #7756,2024-08-21,2024-09-03,2024-09-05,29.2,35.3,Completed,Low,Design,0,0.0,True,True,-6.099999999999998,1.21
TSK007756,PRJ0242,EMP0262,Reyansh Krishnan,Code Review task #7757,2024-12-25,2024-12-29,2025-01-06,0.0,7.6,Completed,High,Deployment,0,0.0,True,True,-7.6,
TSK007757,PRJ0242,EMP0117,Kavya Krishnan,Research task #7758,2024-08-04,2024-08-17,2024-08-16,6.0,4.2,Completed,High,Code Review,0,0.0,True,False,1.7999999999999998,0.7
TSK007758,PRJ0242,EMP0080,Yuvan Nair,Documentation task #7759,2025-03-05,2025-03-18,2025-03-18,79.1,56.3,Completed,Low,Testing,0,0.0,True,False,22.799999999999997,0.71
TSK007759,PRJ0242,EMP0397,Rudra Bose,Code Review task #7760,2024-08-31,2024-09-06,2024-09-18,20.4,15.9,Completed,Medium,Code Review,1,1.0,True,True,4.499999999999998,0.78
TSK007760,PRJ0242,EMP0195,Dhruv Kapoor,Development task #7761,2025-02-22,2025-03-10,2025-03-09,6.5,7.0,Completed,Medium,Research,0,0.0,True,False,-0.5,1.08
TSK007761,PRJ0242,EMP0266,Yuvan Bose,Research task #7762,2025-01-31,2025-02-15,2025-02-27,53.3,41.5,Completed,High,Deployment,0,0.0,True,True,11.799999999999997,0.78
TSK007762,PRJ0242,EMP0533,Navya Pillai,Research task #7763,2024-11-19,2024-12-04,,13.4,15.0,Blocked,High,Testing,3,2.8,False,False,-1.5999999999999996,1.12
TSK007763,PRJ0242,EMP0440,Anika Krishnan,Bug Fix task #7764,2025-04-11,2025-04-21,,26.4,42.6,In Progress,Low,Deployment,0,0.0,False,False,-16.200000000000003,1.61
TSK007764,PRJ0242,EMP0497,Ira Sharma,Documentation task #7765,2025-02-26,2025-03-02,2025-03-03,30.2,20.0,Completed,Low,Design,1,1.3,True,True,10.2,0.66
TSK007765,PRJ0242,EMP0590,Ira Bose,Deployment task #7766,2024-06-21,2024-06-29,2024-06-30,22.7,17.1,Completed,Medium,Design,0,0.0,True,True,5.599999999999998,0.75
TSK007766,PRJ0242,EMP0356,Ananya Nair,Design task #7767,2024-06-22,2024-07-09,,11.1,51.9,To Do,Low,Development,4,6.8,False,False,-40.8,4.68
TSK007767,PRJ0242,EMP0433,Ishaan Reddy,Research task #7768,2025-01-11,2025-01-27,2025-01-27,21.5,19.6,Completed,Medium,Development,0,0.0,True,False,1.8999999999999986,0.91
TSK007768,PRJ0242,EMP0444,Dhruv Menon,Deployment task #7769,2025-04-17,2025-04-20,2025-04-19,17.1,20.4,Completed,High,Deployment,0,0.0,True,False,-3.299999999999997,1.19
TSK007769,PRJ0242,EMP0129,Ishaan Krishnan,Code Review task #7770,2024-10-03,2024-10-13,2024-10-14,79.0,59.0,Completed,Medium,Code Review,1,1.6,True,True,20.0,0.75
TSK007770,PRJ0242,EMP0030,Aryan Menon,Testing task #7771,2024-08-04,2024-08-21,2024-09-02,0.0,35.2,Completed,Low,Documentation,0,0.0,True,True,-35.2,
TSK007771,PRJ0242,EMP0335,Ananya Verma,Code Review task #7772,2024-12-23,2025-01-02,2025-01-01,57.3,42.0,Completed,High,Design,0,0.0,True,False,15.299999999999997,0.73
TSK007772,PRJ0243,EMP0409,Diya Menon,Documentation task #7773,2025-02-15,2025-03-02,2025-03-03,15.2,10.8,Completed,Low,Documentation,0,0.0,True,True,4.399999999999999,0.71
TSK007773,PRJ0243,EMP0220,Kabir Rao,Documentation task #7774,2025-03-06,2025-03-11,2025-03-11,62.5,44.2,Completed,Medium,Deployment,2,5.1,True,False,18.299999999999997,0.71
TSK007774,PRJ0243,EMP0585,Saanvi Malhotra,Development task #7775,2025-04-01,2025-04-19,2025-04-17,21.0,17.6,Completed,Low,Code Review,1,1.7,True,False,3.3999999999999986,0.84
